iso_code,continent,location,date,new_tests,total_tests
GTM,North America,Guatemala,2020-09-01,3203,244212
GTM,North America,Guatemala,2020-09-02,3054,247266
GTM,North America,Guatemala,2020-09-03,2760,250026
GTM,North America,Guatemala,2020-09-04,2159,252185
GTM,North America,Guatemala,2020-09-05,951,253136
GTM,North America,Guatemala,2020-09-06,578,253714
GTM,North America,Guatemala,2020-09-07,3058,256772
GTM,North America,Guatemala,2020-09-08,3406,260178
GTM,North America,Guatemala,2020-09-09,3196,263374
GTM,North America,Guatemala,2020-09-10,2986,266360
GTM,North America,Guatemala,2020-09-11,2417,268777
GTM,North America,Guatemala,2020-09-12,988,269765
GTM,North America,Guatemala,2020-09-13,781,270546
GTM,North America,Guatemala,2020-09-14,1978,272524
GTM,North America,Guatemala,2020-09-15,631,273155
GTM,North America,Guatemala,2020-09-16,2830,275985
GTM,North America,Guatemala,2020-09-17,3178,279163
GTM,North America,Guatemala,2020-09-18,2785,281948
GTM,North America,Guatemala,2020-09-19,1130,283078
GTM,North America,Guatemala,2020-09-20,1179,284257
GTM,North America,Guatemala,2020-09-21,3387,287644
GTM,North America,Guatemala,2020-09-22,3111,290755
GTM,North America,Guatemala,2020-09-23,2277,293032
GTM,North America,Guatemala,2020-09-24,4001,297033
GTM,North America,Guatemala,2020-09-25,4280,301313
GTM,North America,Guatemala,2020-09-26,1701,303014
GTM,North America,Guatemala,2020-09-27,785,303799
GTM,North America,Guatemala,2020-09-28,3441,307240
GTM,North America,Guatemala,2020-09-29,4574,311814
GTM,North America,Guatemala,2020-09-30,3976,315790
GTM,North America,Guatemala,2020-10-01,4128,319918
GTM,North America,Guatemala,2020-10-02,3371,323289
GTM,North America,Guatemala,2020-10-03,1253,324542
GTM,North America,Guatemala,2020-10-04,767,325309
GTM,North America,Guatemala,2020-10-05,3538,328847
GTM,North America,Guatemala,2020-10-06,4085,332932
GTM,North America,Guatemala,2020-10-07,5206,338138
GTM,North America,Guatemala,2020-10-08,2656,340794
GTM,North America,Guatemala,2020-10-09,3984,344778
GTM,North America,Guatemala,2020-10-10,1757,346535
GTM,North America,Guatemala,2020-10-11,761,347296
GTM,North America,Guatemala,2020-10-12,3700,350996
GTM,North America,Guatemala,2020-10-13,4245,355241
GTM,North America,Guatemala,2020-10-14,4512,359753
GTM,North America,Guatemala,2020-10-15,4339,364092
GTM,North America,Guatemala,2020-10-16,4521,368613
GTM,North America,Guatemala,2020-10-17,1557,370170
GTM,North America,Guatemala,2020-10-18,1513,371683
GTM,North America,Guatemala,2020-10-19,3628,375311
GTM,North America,Guatemala,2020-10-20,1000,376311
GTM,North America,Guatemala,2020-10-21,4105,380416
GTM,North America,Guatemala,2020-10-22,4532,384948
GTM,North America,Guatemala,2020-10-23,4564,389512
GTM,North America,Guatemala,2020-10-24,881,390393
GTM,North America,Guatemala,2020-10-25,828,391221
GTM,North America,Guatemala,2020-10-26,4593,395814
GTM,North America,Guatemala,2020-10-27,4487,400301
GTM,North America,Guatemala,2020-10-28,4212,404513
GTM,North America,Guatemala,2020-10-29,5090,409603
GTM,North America,Guatemala,2020-10-30,4497,414100
GTM,North America,Guatemala,2020-10-31,920,415020
GTM,North America,Guatemala,2020-11-01,97,415117
GTM,North America,Guatemala,2020-11-02,1794,416911
GTM,North America,Guatemala,2020-11-03,3686,420597
GTM,North America,Guatemala,2020-11-04,4308,424905
GTM,North America,Guatemala,2020-11-05,3766,428671
GTM,North America,Guatemala,2020-11-06,3350,432021
GTM,North America,Guatemala,2020-11-07,919,432940
GTM,North America,Guatemala,2020-11-08,633,433573
GTM,North America,Guatemala,2020-11-09,4520,438093
GTM,North America,Guatemala,2020-11-10,4502,442595
GTM,North America,Guatemala,2020-11-11,5394,447989
GTM,North America,Guatemala,2020-11-12,4216,452205
GTM,North America,Guatemala,2020-11-13,4377,456582
GTM,North America,Guatemala,2020-11-14,1005,457587
GTM,North America,Guatemala,2020-11-15,962,458549
GTM,North America,Guatemala,2020-11-16,4741,463290
GTM,North America,Guatemala,2020-11-17,3713,467003
GTM,North America,Guatemala,2020-11-18,4532,471535
GTM,North America,Guatemala,2020-11-19,4375,475910
GTM,North America,Guatemala,2020-11-20,4077,479987
GTM,North America,Guatemala,2020-11-21,1276,481263
GTM,North America,Guatemala,2020-11-22,571,481834
GTM,North America,Guatemala,2020-11-23,4338,486172
GTM,North America,Guatemala,2020-11-24,4138,490310
GTM,North America,Guatemala,2020-11-25,4022,494332
GTM,North America,Guatemala,2020-11-26,3181,497513
GTM,North America,Guatemala,2020-11-27,4133,501646
GTM,North America,Guatemala,2020-11-28,1591,503237
GTM,North America,Guatemala,2020-11-29,668,503905
GTM,North America,Guatemala,2020-11-30,4656,508561
GTM,North America,Guatemala,2020-12-01,4616,513177
GTM,North America,Guatemala,2020-12-02,4415,517592
GTM,North America,Guatemala,2020-12-03,3720,521312
GTM,North America,Guatemala,2020-12-04,4022,525334
GTM,North America,Guatemala,2020-12-05,1221,526555
GTM,North America,Guatemala,2020-12-06,697,527252
GTM,North America,Guatemala,2020-12-07,4365,531617
GTM,North America,Guatemala,2020-12-08,4399,536016
GTM,North America,Guatemala,2020-12-09,4849,540865
GTM,North America,Guatemala,2020-12-10,3939,544804
GTM,North America,Guatemala,2020-12-11,4443,549247
GTM,North America,Guatemala,2020-12-12,1338,550585
GTM,North America,Guatemala,2020-12-13,549,551134
GTM,North America,Guatemala,2020-12-14,4430,555564
GTM,North America,Guatemala,2020-12-15,4698,560262
GTM,North America,Guatemala,2020-12-16,4653,564915
GTM,North America,Guatemala,2020-12-17,4691,569606
GTM,North America,Guatemala,2020-12-18,4348,573954
GTM,North America,Guatemala,2020-12-19,1455,575409
GTM,North America,Guatemala,2020-12-20,703,576112
GTM,North America,Guatemala,2020-12-21,4803,580915
GTM,North America,Guatemala,2020-12-22,5680,586595
GTM,North America,Guatemala,2020-12-23,4882,591477
GTM,North America,Guatemala,2020-12-24,1074,592551
GTM,North America,Guatemala,2020-12-25,425,592976
GTM,North America,Guatemala,2020-12-26,928,593904
GTM,North America,Guatemala,2020-12-27,709,594613
GTM,North America,Guatemala,2020-12-28,4364,598977
GTM,North America,Guatemala,2020-12-29,5007,603984
GTM,North America,Guatemala,2020-12-30,4473,608457
GTM,North America,Guatemala,2020-12-31,1208,609665
GTM,North America,Guatemala,2021-01-01,683,610348
GTM,North America,Guatemala,2021-01-02,687,611035
GTM,North America,Guatemala,2021-01-03,610,611645
GTM,North America,Guatemala,2021-01-04,5197,616842
GTM,North America,Guatemala,2021-01-05,4806,621648
GTM,North America,Guatemala,2021-01-06,5519,627167
GTM,North America,Guatemala,2021-01-07,5477,632644
GTM,North America,Guatemala,2021-01-08,5997,638641
GTM,North America,Guatemala,2021-01-09,1618,640259
GTM,North America,Guatemala,2021-01-10,897,641156
GTM,North America,Guatemala,2021-01-11,5952,647108
GTM,North America,Guatemala,2021-01-12,5794,652902
GTM,North America,Guatemala,2021-01-13,6383,659285
GTM,North America,Guatemala,2021-01-14,5941,665226
GTM,North America,Guatemala,2021-01-15,5702,670928
GTM,North America,Guatemala,2021-01-16,2232,673160
GTM,North America,Guatemala,2021-01-17,1234,674394
GTM,North America,Guatemala,2021-01-18,6241,680635
GTM,North America,Guatemala,2021-01-19,7160,687795
GTM,North America,Guatemala,2021-01-20,5959,693754
GTM,North America,Guatemala,2021-01-21,8140,701894
GTM,North America,Guatemala,2021-01-22,6765,708659
GTM,North America,Guatemala,2021-01-23,2830,711489
GTM,North America,Guatemala,2021-01-24,1422,712911
GTM,North America,Guatemala,2021-01-25,6825,719736
GTM,North America,Guatemala,2021-01-26,6796,726532
GTM,North America,Guatemala,2021-01-27,8200,734732
GTM,North America,Guatemala,2021-01-28,7370,742102
GTM,North America,Guatemala,2021-01-29,8907,751009
GTM,North America,Guatemala,2021-01-30,5232,756241
GTM,North America,Guatemala,2021-01-31,4660,760901
GTM,North America,Guatemala,2021-02-01,7034,767935
GTM,North America,Guatemala,2021-02-02,6846,774781
GTM,North America,Guatemala,2021-02-03,6075,780856
GTM,North America,Guatemala,2021-02-04,7128,787984
GTM,North America,Guatemala,2021-02-05,6473,794457
GTM,North America,Guatemala,2021-02-06,2240,796697
GTM,North America,Guatemala,2021-02-07,779,797476
GTM,North America,Guatemala,2021-02-08,7363,804839
GTM,North America,Guatemala,2021-02-09,7463,812302
GTM,North America,Guatemala,2021-02-10,6843,819145
GTM,North America,Guatemala,2021-02-11,6639,825784
GTM,North America,Guatemala,2021-02-12,5655,831439
GTM,North America,Guatemala,2021-02-13,1819,833258
GTM,North America,Guatemala,2021-02-14,981,834239
GTM,North America,Guatemala,2021-02-15,6116,840355
GTM,North America,Guatemala,2021-02-16,6646,847001
GTM,North America,Guatemala,2021-02-17,6667,853668
GTM,North America,Guatemala,2021-02-18,7060,860728
GTM,North America,Guatemala,2021-02-19,6226,866954
GTM,North America,Guatemala,2021-02-20,2161,869115
GTM,North America,Guatemala,2021-02-21,1118,870233
GTM,North America,Guatemala,2021-02-22,6908,877141
GTM,North America,Guatemala,2021-02-23,7042,884183
GTM,North America,Guatemala,2021-02-24,6587,890770
GTM,North America,Guatemala,2021-02-25,6008,896778
GTM,North America,Guatemala,2021-02-26,5568,902346
GTM,North America,Guatemala,2021-02-27,1550,903896
GTM,North America,Guatemala,2021-02-28,833,904729
GTM,North America,Guatemala,2021-03-01,5907,910636
GTM,North America,Guatemala,2021-03-02,6548,917184
GTM,North America,Guatemala,2021-03-03,5803,922987
GTM,North America,Guatemala,2021-03-04,6413,929400
GTM,North America,Guatemala,2021-03-05,5154,934554
GTM,North America,Guatemala,2021-03-06,1421,935975
GTM,North America,Guatemala,2021-03-07,940,936915
GTM,North America,Guatemala,2021-03-08,6630,943545
GTM,North America,Guatemala,2021-03-09,6272,949817
GTM,North America,Guatemala,2021-03-10,6240,956057
GTM,North America,Guatemala,2021-03-11,6336,962393
GTM,North America,Guatemala,2021-03-12,5746,968139
GTM,North America,Guatemala,2021-03-13,1719,969858
GTM,North America,Guatemala,2021-03-14,873,970731
GTM,North America,Guatemala,2021-03-15,6251,976982
GTM,North America,Guatemala,2021-03-16,6278,983260
GTM,North America,Guatemala,2021-03-17,6019,989279
GTM,North America,Guatemala,2021-03-18,6745,996024
GTM,North America,Guatemala,2021-03-19,6755,1002779
GTM,North America,Guatemala,2021-03-20,2007,1004786
GTM,North America,Guatemala,2021-03-21,1069,1005855
GTM,North America,Guatemala,2021-03-22,7558,1013413
GTM,North America,Guatemala,2021-03-23,6731,1020144
GTM,North America,Guatemala,2021-03-24,7294,1027438
GTM,North America,Guatemala,2021-03-25,6830,1034268
GTM,North America,Guatemala,2021-03-26,6688,1040956
GTM,North America,Guatemala,2021-03-27,2075,1043031
GTM,North America,Guatemala,2021-03-28,1069,1044100
GTM,North America,Guatemala,2021-03-29,2515,1046615
GTM,North America,Guatemala,2021-03-30,2955,1049570
GTM,North America,Guatemala,2021-03-31,3970,1053540
GTM,North America,Guatemala,2021-04-01,3127,1056667
GTM,North America,Guatemala,2021-04-02,2458,1059125
GTM,North America,Guatemala,2021-04-03,1125,1060250
GTM,North America,Guatemala,2021-04-04,1244,1061494
GTM,North America,Guatemala,2021-04-05,8004,1069498
GTM,North America,Guatemala,2021-04-06,8457,1077955
GTM,North America,Guatemala,2021-04-07,9426,1087381
GTM,North America,Guatemala,2021-04-08,8212,1095593
GTM,North America,Guatemala,2021-04-09,8081,1103674
GTM,North America,Guatemala,2021-04-10,3444,1107118
GTM,North America,Guatemala,2021-04-11,1417,1108535
GTM,North America,Guatemala,2021-04-12,9571,1118106
GTM,North America,Guatemala,2021-04-13,10350,1128456
GTM,North America,Guatemala,2021-04-14,11146,1139602
GTM,North America,Guatemala,2021-04-15,12545,1152147
GTM,North America,Guatemala,2021-04-16,9396,1161543
GTM,North America,Guatemala,2021-04-17,2740,1164283
GTM,North America,Guatemala,2021-04-18,1920,1166203
GTM,North America,Guatemala,2021-04-19,9832,1176035
GTM,North America,Guatemala,2021-04-20,10339,1186374
GTM,North America,Guatemala,2021-04-21,11507,1197881
GTM,North America,Guatemala,2021-04-22,11489,1209370
GTM,North America,Guatemala,2021-04-23,9329,1218699
GTM,North America,Guatemala,2021-04-24,3261,1221960
GTM,North America,Guatemala,2021-04-25,1592,1223552
GTM,North America,Guatemala,2021-04-26,8652,1232204
GTM,North America,Guatemala,2021-04-27,9088,1241292
GTM,North America,Guatemala,2021-04-28,9775,1251067
GTM,North America,Guatemala,2021-04-29,0,0
GTM,North America,Guatemala,2021-04-30,0,0
GGY,Europe,Guernsey,2021-01-24,0,0
GGY,Europe,Guernsey,2021-01-25,0,0
GGY,Europe,Guernsey,2021-01-26,0,0
GGY,Europe,Guernsey,2021-01-27,0,0
GGY,Europe,Guernsey,2021-01-28,0,0
GGY,Europe,Guernsey,2021-01-29,0,0
GGY,Europe,Guernsey,2021-01-30,0,0
GGY,Europe,Guernsey,2021-01-31,0,0
GGY,Europe,Guernsey,2021-02-01,0,0
GGY,Europe,Guernsey,2021-02-02,0,0
GGY,Europe,Guernsey,2021-02-03,0,0
GGY,Europe,Guernsey,2021-02-04,0,0
GGY,Europe,Guernsey,2021-02-05,0,0
GGY,Europe,Guernsey,2021-02-06,0,0
GGY,Europe,Guernsey,2021-02-07,0,0
GGY,Europe,Guernsey,2021-02-08,0,0
GGY,Europe,Guernsey,2021-02-09,0,0
GGY,Europe,Guernsey,2021-02-10,0,0
GGY,Europe,Guernsey,2021-02-11,0,0
GGY,Europe,Guernsey,2021-02-12,0,0
GGY,Europe,Guernsey,2021-02-13,0,0
GGY,Europe,Guernsey,2021-02-14,0,0
GGY,Europe,Guernsey,2021-02-15,0,0
GGY,Europe,Guernsey,2021-02-16,0,0
GGY,Europe,Guernsey,2021-02-17,0,0
GGY,Europe,Guernsey,2021-02-18,0,0
GGY,Europe,Guernsey,2021-02-19,0,0
GGY,Europe,Guernsey,2021-02-20,0,0
GGY,Europe,Guernsey,2021-02-21,0,0
GGY,Europe,Guernsey,2021-02-22,0,0
GGY,Europe,Guernsey,2021-02-23,0,0
GGY,Europe,Guernsey,2021-02-24,0,0
GGY,Europe,Guernsey,2021-02-25,0,0
GGY,Europe,Guernsey,2021-02-26,0,0
GGY,Europe,Guernsey,2021-02-27,0,0
GGY,Europe,Guernsey,2021-02-28,0,0
GGY,Europe,Guernsey,2021-03-01,0,0
GGY,Europe,Guernsey,2021-03-02,0,0
GGY,Europe,Guernsey,2021-03-03,0,0
GGY,Europe,Guernsey,2021-03-04,0,0
GGY,Europe,Guernsey,2021-03-05,0,0
GGY,Europe,Guernsey,2021-03-06,0,0
GGY,Europe,Guernsey,2021-03-07,0,0
GGY,Europe,Guernsey,2021-03-08,0,0
GGY,Europe,Guernsey,2021-03-09,0,0
GGY,Europe,Guernsey,2021-03-10,0,0
GGY,Europe,Guernsey,2021-03-11,0,0
GGY,Europe,Guernsey,2021-03-12,0,0
GGY,Europe,Guernsey,2021-03-13,0,0
GGY,Europe,Guernsey,2021-03-14,0,0
GGY,Europe,Guernsey,2021-03-15,0,0
GGY,Europe,Guernsey,2021-03-16,0,0
GGY,Europe,Guernsey,2021-03-17,0,0
GGY,Europe,Guernsey,2021-03-18,0,0
GGY,Europe,Guernsey,2021-03-19,0,0
GGY,Europe,Guernsey,2021-03-20,0,0
GGY,Europe,Guernsey,2021-03-21,0,0
GGY,Europe,Guernsey,2021-03-22,0,0
GGY,Europe,Guernsey,2021-03-23,0,0
GGY,Europe,Guernsey,2021-03-24,0,0
GGY,Europe,Guernsey,2021-03-25,0,0
GGY,Europe,Guernsey,2021-03-26,0,0
GGY,Europe,Guernsey,2021-03-27,0,0
GGY,Europe,Guernsey,2021-03-28,0,0
GGY,Europe,Guernsey,2021-03-29,0,0
GGY,Europe,Guernsey,2021-03-30,0,0
GGY,Europe,Guernsey,2021-03-31,0,0
GGY,Europe,Guernsey,2021-04-01,0,0
GGY,Europe,Guernsey,2021-04-02,0,0
GGY,Europe,Guernsey,2021-04-03,0,0
GGY,Europe,Guernsey,2021-04-04,0,0
GGY,Europe,Guernsey,2021-04-05,0,0
GGY,Europe,Guernsey,2021-04-06,0,0
GGY,Europe,Guernsey,2021-04-07,0,0
GGY,Europe,Guernsey,2021-04-08,0,0
GGY,Europe,Guernsey,2021-04-09,0,0
GGY,Europe,Guernsey,2021-04-10,0,0
GGY,Europe,Guernsey,2021-04-11,0,0
GGY,Europe,Guernsey,2021-04-12,0,0
GGY,Europe,Guernsey,2021-04-13,0,0
GGY,Europe,Guernsey,2021-04-14,0,0
GGY,Europe,Guernsey,2021-04-15,0,0
GGY,Europe,Guernsey,2021-04-16,0,0
GGY,Europe,Guernsey,2021-04-17,0,0
GGY,Europe,Guernsey,2021-04-18,0,0
GGY,Europe,Guernsey,2021-04-19,0,0
GGY,Europe,Guernsey,2021-04-20,0,0
GIN,Africa,Guinea,2020-03-13,0,0
GIN,Africa,Guinea,2020-03-14,0,0
GIN,Africa,Guinea,2020-03-15,0,0
GIN,Africa,Guinea,2020-03-16,0,0
GIN,Africa,Guinea,2020-03-17,0,0
GIN,Africa,Guinea,2020-03-18,0,0
GIN,Africa,Guinea,2020-03-19,0,0
GIN,Africa,Guinea,2020-03-20,0,0
GIN,Africa,Guinea,2020-03-21,0,0
GIN,Africa,Guinea,2020-03-22,0,0
GIN,Africa,Guinea,2020-03-23,0,0
GIN,Africa,Guinea,2020-03-24,0,0
GIN,Africa,Guinea,2020-03-25,0,0
GIN,Africa,Guinea,2020-03-26,0,0
GIN,Africa,Guinea,2020-03-27,0,0
GIN,Africa,Guinea,2020-03-28,0,0
GIN,Africa,Guinea,2020-03-29,0,0
GIN,Africa,Guinea,2020-03-30,0,0
GIN,Africa,Guinea,2020-03-31,0,0
GIN,Africa,Guinea,2020-04-01,0,0
GIN,Africa,Guinea,2020-04-02,0,0
GIN,Africa,Guinea,2020-04-03,0,0
GIN,Africa,Guinea,2020-04-04,0,0
GIN,Africa,Guinea,2020-04-05,0,0
GIN,Africa,Guinea,2020-04-06,0,0
GIN,Africa,Guinea,2020-04-07,0,0
GIN,Africa,Guinea,2020-04-08,0,0
GIN,Africa,Guinea,2020-04-09,0,0
GIN,Africa,Guinea,2020-04-10,0,0
GIN,Africa,Guinea,2020-04-11,0,0
GIN,Africa,Guinea,2020-04-12,0,0
GIN,Africa,Guinea,2020-04-13,0,0
GIN,Africa,Guinea,2020-04-14,0,0
GIN,Africa,Guinea,2020-04-15,0,0
GIN,Africa,Guinea,2020-04-16,0,0
GIN,Africa,Guinea,2020-04-17,0,0
GIN,Africa,Guinea,2020-04-18,0,0
GIN,Africa,Guinea,2020-04-19,0,0
GIN,Africa,Guinea,2020-04-20,0,0
GIN,Africa,Guinea,2020-04-21,0,0
GIN,Africa,Guinea,2020-04-22,0,0
GIN,Africa,Guinea,2020-04-23,0,0
GIN,Africa,Guinea,2020-04-24,0,0
GIN,Africa,Guinea,2020-04-25,0,0
GIN,Africa,Guinea,2020-04-26,0,0
GIN,Africa,Guinea,2020-04-27,0,0
GIN,Africa,Guinea,2020-04-28,0,0
GIN,Africa,Guinea,2020-04-29,0,0
GIN,Africa,Guinea,2020-04-30,0,0
GIN,Africa,Guinea,2020-05-01,0,0
GIN,Africa,Guinea,2020-05-02,0,0
GIN,Africa,Guinea,2020-05-03,0,0
GIN,Africa,Guinea,2020-05-04,0,0
GIN,Africa,Guinea,2020-05-05,0,0
GIN,Africa,Guinea,2020-05-06,0,0
GIN,Africa,Guinea,2020-05-07,0,0
GIN,Africa,Guinea,2020-05-08,0,0
GIN,Africa,Guinea,2020-05-09,0,0
GIN,Africa,Guinea,2020-05-10,0,0
GIN,Africa,Guinea,2020-05-11,0,0
GIN,Africa,Guinea,2020-05-12,0,0
GIN,Africa,Guinea,2020-05-13,0,0
GIN,Africa,Guinea,2020-05-14,0,0
GIN,Africa,Guinea,2020-05-15,0,0
GIN,Africa,Guinea,2020-05-16,0,0
GIN,Africa,Guinea,2020-05-17,0,0
GIN,Africa,Guinea,2020-05-18,0,0
GIN,Africa,Guinea,2020-05-19,0,0
GIN,Africa,Guinea,2020-05-20,0,0
GIN,Africa,Guinea,2020-05-21,0,0
GIN,Africa,Guinea,2020-05-22,0,0
GIN,Africa,Guinea,2020-05-23,0,0
GIN,Africa,Guinea,2020-05-24,0,0
GIN,Africa,Guinea,2020-05-25,0,0
GIN,Africa,Guinea,2020-05-26,0,0
GIN,Africa,Guinea,2020-05-27,0,0
GIN,Africa,Guinea,2020-05-28,0,0
GIN,Africa,Guinea,2020-05-29,0,0
GIN,Africa,Guinea,2020-05-30,0,0
GIN,Africa,Guinea,2020-05-31,0,0
GIN,Africa,Guinea,2020-06-01,0,0
GIN,Africa,Guinea,2020-06-02,0,0
GIN,Africa,Guinea,2020-06-03,0,0
GIN,Africa,Guinea,2020-06-04,0,0
GIN,Africa,Guinea,2020-06-05,0,0
GIN,Africa,Guinea,2020-06-06,0,0
GIN,Africa,Guinea,2020-06-07,0,0
GIN,Africa,Guinea,2020-06-08,0,0
GIN,Africa,Guinea,2020-06-09,0,0
GIN,Africa,Guinea,2020-06-10,0,0
GIN,Africa,Guinea,2020-06-11,0,0
GIN,Africa,Guinea,2020-06-12,0,0
GIN,Africa,Guinea,2020-06-13,0,0
GIN,Africa,Guinea,2020-06-14,0,0
GIN,Africa,Guinea,2020-06-15,0,0
GIN,Africa,Guinea,2020-06-16,0,0
GIN,Africa,Guinea,2020-06-17,0,0
GIN,Africa,Guinea,2020-06-18,0,0
GIN,Africa,Guinea,2020-06-19,0,0
GIN,Africa,Guinea,2020-06-20,0,0
GIN,Africa,Guinea,2020-06-21,0,0
GIN,Africa,Guinea,2020-06-22,0,0
GIN,Africa,Guinea,2020-06-23,0,0
GIN,Africa,Guinea,2020-06-24,0,0
GIN,Africa,Guinea,2020-06-25,0,0
GIN,Africa,Guinea,2020-06-26,0,0
GIN,Africa,Guinea,2020-06-27,0,0
GIN,Africa,Guinea,2020-06-28,0,0
GIN,Africa,Guinea,2020-06-29,0,0
GIN,Africa,Guinea,2020-06-30,0,0
GIN,Africa,Guinea,2020-07-01,0,0
GIN,Africa,Guinea,2020-07-02,0,0
GIN,Africa,Guinea,2020-07-03,0,0
GIN,Africa,Guinea,2020-07-04,0,0
GIN,Africa,Guinea,2020-07-05,0,0
GIN,Africa,Guinea,2020-07-06,0,0
GIN,Africa,Guinea,2020-07-07,0,0
GIN,Africa,Guinea,2020-07-08,0,0
GIN,Africa,Guinea,2020-07-09,0,0
GIN,Africa,Guinea,2020-07-10,0,0
GIN,Africa,Guinea,2020-07-11,0,0
GIN,Africa,Guinea,2020-07-12,0,0
GIN,Africa,Guinea,2020-07-13,0,0
GIN,Africa,Guinea,2020-07-14,0,0
GIN,Africa,Guinea,2020-07-15,0,0
GIN,Africa,Guinea,2020-07-16,0,0
GIN,Africa,Guinea,2020-07-17,0,0
GIN,Africa,Guinea,2020-07-18,0,0
GIN,Africa,Guinea,2020-07-19,0,0
GIN,Africa,Guinea,2020-07-20,0,0
GIN,Africa,Guinea,2020-07-21,0,0
GIN,Africa,Guinea,2020-07-22,0,0
GIN,Africa,Guinea,2020-07-23,0,0
GIN,Africa,Guinea,2020-07-24,0,0
GIN,Africa,Guinea,2020-07-25,0,0
GIN,Africa,Guinea,2020-07-26,0,0
GIN,Africa,Guinea,2020-07-27,0,0
GIN,Africa,Guinea,2020-07-28,0,0
GIN,Africa,Guinea,2020-07-29,0,0
GIN,Africa,Guinea,2020-07-30,0,0
GIN,Africa,Guinea,2020-07-31,0,0
GIN,Africa,Guinea,2020-08-01,0,0
GIN,Africa,Guinea,2020-08-02,0,0
GIN,Africa,Guinea,2020-08-03,0,0
GIN,Africa,Guinea,2020-08-04,0,0
GIN,Africa,Guinea,2020-08-05,0,0
GIN,Africa,Guinea,2020-08-06,0,0
GIN,Africa,Guinea,2020-08-07,0,0
GIN,Africa,Guinea,2020-08-08,0,0
GIN,Africa,Guinea,2020-08-09,0,0
GIN,Africa,Guinea,2020-08-10,0,0
GIN,Africa,Guinea,2020-08-11,0,0
GIN,Africa,Guinea,2020-08-12,0,0
GIN,Africa,Guinea,2020-08-13,0,0
GIN,Africa,Guinea,2020-08-14,0,0
GIN,Africa,Guinea,2020-08-15,0,0
GIN,Africa,Guinea,2020-08-16,0,0
GIN,Africa,Guinea,2020-08-17,0,0
GIN,Africa,Guinea,2020-08-18,0,0
GIN,Africa,Guinea,2020-08-19,0,0
GIN,Africa,Guinea,2020-08-20,0,0
GIN,Africa,Guinea,2020-08-21,0,0
GIN,Africa,Guinea,2020-08-22,0,0
GIN,Africa,Guinea,2020-08-23,0,0
GIN,Africa,Guinea,2020-08-24,0,0
GIN,Africa,Guinea,2020-08-25,0,0
GIN,Africa,Guinea,2020-08-26,0,0
GIN,Africa,Guinea,2020-08-27,0,0
GIN,Africa,Guinea,2020-08-28,0,0
GIN,Africa,Guinea,2020-08-29,0,0
GIN,Africa,Guinea,2020-08-30,0,0
GIN,Africa,Guinea,2020-08-31,0,0
GIN,Africa,Guinea,2020-09-01,0,0
GIN,Africa,Guinea,2020-09-02,0,0
GIN,Africa,Guinea,2020-09-03,0,0
GIN,Africa,Guinea,2020-09-04,0,0
GIN,Africa,Guinea,2020-09-05,0,0
GIN,Africa,Guinea,2020-09-06,0,0
GIN,Africa,Guinea,2020-09-07,0,0
GIN,Africa,Guinea,2020-09-08,0,0
GIN,Africa,Guinea,2020-09-09,0,0
GIN,Africa,Guinea,2020-09-10,0,0
GIN,Africa,Guinea,2020-09-11,0,0
GIN,Africa,Guinea,2020-09-12,0,0
GIN,Africa,Guinea,2020-09-13,0,0
GIN,Africa,Guinea,2020-09-14,0,0
GIN,Africa,Guinea,2020-09-15,0,0
GIN,Africa,Guinea,2020-09-16,0,0
GIN,Africa,Guinea,2020-09-17,0,0
GIN,Africa,Guinea,2020-09-18,0,0
GIN,Africa,Guinea,2020-09-19,0,0
GIN,Africa,Guinea,2020-09-20,0,0
GIN,Africa,Guinea,2020-09-21,0,0
GIN,Africa,Guinea,2020-09-22,0,0
GIN,Africa,Guinea,2020-09-23,0,0
GIN,Africa,Guinea,2020-09-24,0,0
GIN,Africa,Guinea,2020-09-25,0,0
GIN,Africa,Guinea,2020-09-26,0,0
GIN,Africa,Guinea,2020-09-27,0,0
GIN,Africa,Guinea,2020-09-28,0,0
GIN,Africa,Guinea,2020-09-29,0,0
GIN,Africa,Guinea,2020-09-30,0,0
GIN,Africa,Guinea,2020-10-01,0,0
GIN,Africa,Guinea,2020-10-02,0,0
GIN,Africa,Guinea,2020-10-03,0,0
GIN,Africa,Guinea,2020-10-04,0,0
GIN,Africa,Guinea,2020-10-05,0,0
GIN,Africa,Guinea,2020-10-06,0,0
GIN,Africa,Guinea,2020-10-07,0,0
GIN,Africa,Guinea,2020-10-08,0,0
GIN,Africa,Guinea,2020-10-09,0,0
GIN,Africa,Guinea,2020-10-10,0,0
GIN,Africa,Guinea,2020-10-11,0,0
GIN,Africa,Guinea,2020-10-12,0,0
GIN,Africa,Guinea,2020-10-13,0,0
GIN,Africa,Guinea,2020-10-14,0,0
GIN,Africa,Guinea,2020-10-15,0,0
GIN,Africa,Guinea,2020-10-16,0,0
GIN,Africa,Guinea,2020-10-17,0,0
GIN,Africa,Guinea,2020-10-18,0,0
GIN,Africa,Guinea,2020-10-19,0,0
GIN,Africa,Guinea,2020-10-20,0,0
GIN,Africa,Guinea,2020-10-21,0,0
GIN,Africa,Guinea,2020-10-22,0,0
GIN,Africa,Guinea,2020-10-23,0,0
GIN,Africa,Guinea,2020-10-24,0,0
GIN,Africa,Guinea,2020-10-25,0,0
GIN,Africa,Guinea,2020-10-26,0,0
GIN,Africa,Guinea,2020-10-27,0,0
